ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	strand	external_gene_name	source	final_gene_name
ENSG00000304516		lncRNA	6	49393013	49399881	-1		havana_tagene	NO_NAME_12929
ENSG00000146085	MMUT	protein_coding	6	49430360	49463321	-1	MMUT	ensembl_havana	MMUT
ENSG00000031691	CENPQ	protein_coding	6	49463335	49495815	1	CENPQ	ensembl_havana	CENPQ
ENSG00000203972	GLYATL3	protein_coding	6	49499923	49528078	1	GLYATL3	ensembl_havana	GLYATL3
ENSG00000197261	C6orf141	protein_coding	6	49550666	49561907	1	C6orf141	ensembl_havana	C6orf141
ENSG00000301553		lncRNA	6	49565701	49570664	-1		havana_tagene	NO_NAME_13445
ENSG00000216998	CYP2AC1P	transcribed_unitary_pseudogene	6	49565924	49580166	-1	CYP2AC1P	havana	CYP2AC1P
ENSG00000301537		lncRNA	6	49566466	49574562	1		havana_tagene	NO_NAME_12706
ENSG00000112077	RHAG	protein_coding	6	49605175	49636839	-1	RHAG	ensembl_havana	RHAG
ENSG00000306063		lncRNA	6	49676652	49684555	-1		havana_tagene	NO_NAME_13028
ENSG00000124490	CRISP2	protein_coding	6	49692358	49714703	-1	CRISP2	ensembl_havana	CRISP2
ENSG00000235122		lncRNA	6	49713642	49820505	1		havana_tagene	NO_NAME_13356
ENSG00000279127		TEC	6	49721931	49724007	1		havana	NO_NAME_11631
ENSG00000096006	CRISP3	protein_coding	6	49727376	49744437	-1	CRISP3	ensembl_havana	CRISP3
ENSG00000170950	PGK2	protein_coding	6	49785660	49787285	-1	PGK2	ensembl_havana	PGK2
ENSG00000226707		lncRNA	6	49823712	49824782	-1		havana	NO_NAME_11914
ENSG00000124812	CRISP1	protein_coding	6	49834257	49877096	-1	CRISP1	ensembl_havana	CRISP1
ENSG00000290804		lncRNA	6	49946021	49950265	-1		ensembl_havana	NO_NAME_12038
ENSG00000214643	DEFB133	transcribed_unprocessed_pseudogene	6	49946101	49949444	-1	DEFB133	ensembl_havana	DEFB133
ENSG00000177684	DEFB114	protein_coding	6	49960249	49964164	-1	DEFB114	ensembl_havana	DEFB114
ENSG00000214642	DEFB113	protein_coding	6	49968677	49969625	-1	DEFB113	ensembl_havana	DEFB113
ENSG00000203970	DEFB110	protein_coding	6	50009138	50021994	-1	DEFB110	ensembl_havana	DEFB110
ENSG00000180872	DEFB112	protein_coding	6	50042099	50049929	-1	DEFB112	havana	DEFB112
ENSG00000226733		lncRNA	6	50093389	50181007	1		havana	NO_NAME_12303
ENSG00000286405		lncRNA	6	50411844	50415875	1		havana_tagene	NO_NAME_11656
ENSG00000233470		lncRNA	6	50421178	50521153	1		havana	NO_NAME_12494
ENSG00000230472		lncRNA	6	50587607	50637405	-1		havana	NO_NAME_12426
ENSG00000008197	TFAP2D	protein_coding	6	50713526	50773033	1	TFAP2D	ensembl_havana	TFAP2D
ENSG00000297125		lncRNA	6	50816777	50819244	-1		havana_tagene	NO_NAME_12375
ENSG00000008196	TFAP2B	protein_coding	6	50818723	50847619	1	TFAP2B	ensembl_havana	TFAP2B
ENSG00000303025		lncRNA	6	50850628	50875604	1		havana_tagene	NO_NAME_12823
ENSG00000060303	RPS17P5	processed_pseudogene	6	50857255	50857662	-1	RPS17P5	havana	RPS17P5
ENSG00000216913	TNPO3P2	processed_pseudogene	6	50897615	50898225	-1	TNPO3P2	havana	TNPO3P2
ENSG00000230204	FTH1P5	processed_pseudogene	6	50912712	50913256	-1	FTH1P5	havana	FTH1P5
ENSG00000294896		lncRNA	6	51302210	51350156	-1		havana_tagene	NO_NAME_12237
ENSG00000270306	TIAL1P1	processed_pseudogene	6	51385282	51385849	-1	TIAL1P1	havana	TIAL1P1
ENSG00000232702	WTAPP2	processed_pseudogene	6	51410081	51410537	-1	WTAPP2	havana	WTAPP2
ENSG00000304017		lncRNA	6	51410854	51415577	-1		havana_tagene	NO_NAME_12886
ENSG00000212532		snoRNA	6	51464690	51464765	1		ensembl	NO_NAME_11769
ENSG00000214641	RPS15AP20	processed_pseudogene	6	51537155	51537543	-1	RPS15AP20	havana	RPS15AP20
ENSG00000228689		lncRNA	6	51599723	51623428	1		havana	NO_NAME_12518
ENSG00000170927	PKHD1	protein_coding	6	51615299	52087613	-1	PKHD1	ensembl_havana	PKHD1
ENSG00000240641	RN7SL580P	misc_RNA	6	51975673	51975959	1	RN7SL580P	ensembl	RN7SL580P
ENSG00000302165		lncRNA	6	52136998	52149708	1		havana_tagene	NO_NAME_12752
ENSG00000207604	MIR206	miRNA	6	52144349	52144434	1	MIR206	mirbase	MIR206
ENSG00000225613	LINCMD1	lncRNA	6	52146814	52151119	-1	LINCMD1	havana	LINCMD1
ENSG00000199080	MIR133B	miRNA	6	52148923	52149041	1	MIR133B	mirbase	MIR133B
ENSG00000112115	IL17A	protein_coding	6	52186375	52190638	1	IL17A	ensembl_havana	IL17A
ENSG00000300363		lncRNA	6	52201488	52209045	1		havana_tagene	NO_NAME_12612
ENSG00000112116	IL17F	protein_coding	6	52236681	52245689	-1	IL17F	ensembl_havana	IL17F
ENSG00000218363	SLC25A20P1	processed_pseudogene	6	52246460	52247362	1	SLC25A20P1	havana	SLC25A20P1
ENSG00000112118	MCM3	protein_coding	6	52264011	52284881	-1	MCM3	ensembl_havana	MCM3
ENSG00000295329		lncRNA	6	52310786	52420981	-1		havana_tagene	NO_NAME_12255
ENSG00000295345		lncRNA	6	52312335	52355881	1		havana_tagene	NO_NAME_12257
ENSG00000170915	PAQR8	protein_coding	6	52361421	52407777	1	PAQR8	ensembl_havana	PAQR8
ENSG00000096093	EFHC1	protein_coding	6	52362123	52529886	1	EFHC1	ensembl_havana	EFHC1
ENSG00000289276		lncRNA	6	52364084	52365145	1		havana_tagene	NO_NAME_12004
ENSG00000065308	TRAM2	protein_coding	6	52497408	52577077	-1	TRAM2	ensembl_havana	TRAM2
ENSG00000225791	TRAM2-AS1	lncRNA	6	52576786	52643081	1	TRAM2-AS1	havana_tagene	TRAM2-AS1
ENSG00000310175		lncRNA	6	52640628	52656357	-1		havana_tagene	NO_NAME_13338
ENSG00000270382		processed_pseudogene	6	52657373	52657651	1		havana	NO_NAME_11991
ENSG00000291006		lncRNA	6	52664366	52669155	1		havana	NO_NAME_12258
ENSG00000295381		lncRNA	6	52665092	52666639	-1		havana_tagene	NO_NAME_12259
ENSG00000216775		transcribed_unprocessed_pseudogene	6	52665274	52666878	1		havana	NO_NAME_12040
ENSG00000309588		lncRNA	6	52669935	52671563	-1		havana_tagene	NO_NAME_13291
ENSG00000096092	TMEM14A	protein_coding	6	52671072	52686592	1	TMEM14A	ensembl_havana	TMEM14A
ENSG00000220377	GSTA8P	transcribed_unprocessed_pseudogene	6	52687930	52703825	-1	GSTA8P	havana	GSTA8P
ENSG00000271227	SREK1IP1P2	processed_pseudogene	6	52688661	52688998	1	SREK1IP1P2	havana	SREK1IP1P2
ENSG00000299443		lncRNA	6	52696799	52726605	-1		havana_tagene	NO_NAME_13485
ENSG00000301411		lncRNA	6	52738333	52746425	-1		havana_tagene	NO_NAME_13486
ENSG00000237674	GSTA7P	transcribed_unprocessed_pseudogene	6	52739590	52744656	-1	GSTA7P	havana	GSTA7P
ENSG00000301390		lncRNA	6	52746067	52760013	1		havana_tagene	NO_NAME_12700
ENSG00000244067	GSTA2	protein_coding	6	52747975	52763525	-1	GSTA2	ensembl_havana	GSTA2
ENSG00000301341		lncRNA	6	52765019	52787695	-1		havana_tagene	NO_NAME_13487
ENSG00000217228	GSTA12P	transcribed_unprocessed_pseudogene	6	52765280	52778347	-1	GSTA12P	havana	GSTA12P
ENSG00000301472		lncRNA	6	52787436	52787929	1		havana_tagene	NO_NAME_12703
ENSG00000243955	GSTA1	protein_coding	6	52791371	52803881	-1	GSTA1	ensembl_havana	GSTA1
ENSG00000301369		lncRNA	6	52801086	52826378	1		havana_tagene	NO_NAME_12698
ENSG00000301455		lncRNA	6	52805533	52807183	-1		havana_tagene	NO_NAME_13456
ENSG00000223622	GSTA6P	transcribed_unprocessed_pseudogene	6	52805613	52813460	-1	GSTA6P	havana	GSTA6P
ENSG00000301431		lncRNA	6	52811090	52815664	-1		havana_tagene	NO_NAME_13455
ENSG00000182793	GSTA5	protein_coding	6	52831655	52840843	-1	GSTA5	ensembl_havana	GSTA5
ENSG00000230375	GSTA11P	unprocessed_pseudogene	6	52847910	52870329	-1	GSTA11P	havana	GSTA11P
ENSG00000309879		lncRNA	6	52872863	52882502	-1		havana_tagene	NO_NAME_13488
ENSG00000230845	GSTA10P	transcribed_unprocessed_pseudogene	6	52873014	52885254	-1	GSTA10P	havana	GSTA10P
ENSG00000309866		lncRNA	6	52882289	52909342	1		havana_tagene	NO_NAME_13315
ENSG00000174156	GSTA3	protein_coding	6	52896639	52909701	-1	GSTA3	ensembl_havana	GSTA3
ENSG00000291036		lncRNA	6	52939609	52973191	-1		havana	NO_NAME_12538
ENSG00000243236	GSTA9P	transcribed_unprocessed_pseudogene	6	52939906	52957521	-1	GSTA9P	havana	GSTA9P
ENSG00000288014		processed_pseudogene	6	52970650	52970866	-1		havana	NO_NAME_11794
ENSG00000170899	GSTA4	protein_coding	6	52977948	52995312	-1	GSTA4	ensembl_havana	GSTA4
ENSG00000202198		misc_RNA	6	52995620	52995950	1	7SK	ensembl	NO_NAME_11795
ENSG00000283293	RN7SK	snRNA	6	52995621	52995948	1	RN7SK	havana	RN7SK
ENSG00000112144	CILK1	protein_coding	6	53001279	53061824	-1	CILK1	ensembl_havana	CILK1
ENSG00000288614		protein_coding	6	53041266	53041385	-1		havana	NO_NAME_11586
ENSG00000112146	FBXO9	protein_coding	6	53051991	53100873	1	FBXO9	ensembl_havana	FBXO9
ENSG00000288646		protein_coding	6	53065602	53065673	1		havana	NO_NAME_11584
ENSG00000242865	RN7SL244P	misc_RNA	6	53090961	53091257	1	RN7SL244P	ensembl	RN7SL244P
ENSG00000261745		lncRNA	6	53125644	53126146	-1		havana	NO_NAME_11796
ENSG00000137270	GCM1	protein_coding	6	53126961	53148841	-1	GCM1	ensembl_havana	GCM1
ENSG00000253026	RNU6-464P	snRNA	6	53153795	53153898	-1	RNU6-464P	ensembl	RNU6-464P
ENSG00000299305		lncRNA	6	53154302	53155338	1		havana_tagene	NO_NAME_12523
ENSG00000301835		lncRNA	6	53172343	53203815	1		havana_tagene	NO_NAME_12729
ENSG00000301853		lncRNA	6	53195027	53197013	1		havana_tagene	NO_NAME_12730
ENSG00000219074	SOD1P1	processed_pseudogene	6	53196720	53197159	-1	SOD1P1	havana	SOD1P1
ENSG00000218713		processed_pseudogene	6	53206598	53208697	-1		havana	NO_NAME_11634
ENSG00000206908	RNU1-136P	snRNA	6	53219261	53219424	1	RNU1-136P	ensembl	RNU1-136P
ENSG00000296254		lncRNA	6	53230606	53251021	-1		havana_tagene	NO_NAME_12311
ENSG00000219163	HMGB1P20	processed_pseudogene	6	53235621	53236297	-1	HMGB1P20	havana	HMGB1P20
ENSG00000296274		lncRNA	6	53245275	53260302	1		havana_tagene	NO_NAME_12312
ENSG00000012660	ELOVL5	protein_coding	6	53260285	53349179	-1	ELOVL5	ensembl_havana	ELOVL5
ENSG00000264056	MIR5685	miRNA	6	53276993	53277071	1	MIR5685	mirbase	MIR5685
ENSG00000296306		lncRNA	6	53304437	53305597	-1		havana_tagene	NO_NAME_12315
ENSG00000296291		lncRNA	6	53335523	53340125	1		havana_tagene	NO_NAME_12313
ENSG00000217527	RPS16P5	transcribed_processed_pseudogene	6	53336943	53337346	-1	RPS16P5	havana	RPS16P5
ENSG00000271367		lncRNA	6	53350158	53350705	1		havana	NO_NAME_11647
ENSG00000219863	RPL31P28	processed_pseudogene	6	53354715	53355065	1	RPL31P28	havana	RPL31P28
ENSG00000218049	RPL31P33	processed_pseudogene	6	53368670	53369009	1	RPL31P33	havana	RPL31P33
ENSG00000218261	RPA3P2	processed_pseudogene	6	53378503	53378861	1	RPA3P2	havana	RPA3P2
ENSG00000299921		lncRNA	6	53379436	53382420	-1		havana_tagene	NO_NAME_12582
ENSG00000271338		processed_pseudogene	6	53381519	53382203	1		havana	NO_NAME_11619
ENSG00000298547		lncRNA	6	53411848	53412656	-1		havana_tagene	NO_NAME_12479
ENSG00000253010	RN7SKP256	misc_RNA	6	53415294	53415607	-1	RN7SKP256	ensembl	RN7SKP256
ENSG00000271373	NANOGP3	processed_pseudogene	6	53418452	53418737	-1	NANOGP3	havana	NANOGP3
ENSG00000249379	GCLC-AS1	lncRNA	6	53418454	53522561	1	GCLC-AS1	havana_tagene	GCLC-AS1
ENSG00000001084	GCLC	protein_coding	6	53497341	53616970	-1	GCLC	ensembl_havana	GCLC
ENSG00000231683	KILH	lncRNA	6	53561289	53617171	-1	KILH	havana	KILH
ENSG00000235899	LINC01564	lncRNA	6	53614863	53707024	1	LINC01564	havana_tagene	LINC01564
ENSG00000124743	KLHL31	protein_coding	6	53647916	53665756	-1	KLHL31	ensembl_havana	KLHL31
ENSG00000227885		lncRNA	6	53724325	53794904	-1		havana	NO_NAME_12727
ENSG00000301808		lncRNA	6	53726574	53793579	1		havana_tagene	NO_NAME_12728
ENSG00000137269	LRRC1	protein_coding	6	53794497	53924125	1	LRRC1	ensembl_havana	LRRC1
ENSG00000271218		lncRNA	6	53918974	53920788	-1		havana	NO_NAME_12088
ENSG00000146147	MLIP	protein_coding	6	53929982	54266946	1	MLIP	ensembl_havana	MLIP
ENSG00000235050	MLIP-AS1	lncRNA	6	53978549	54079726	-1	MLIP-AS1	havana	MLIP-AS1
ENSG00000218143	ERHP2	processed_pseudogene	6	54016479	54016777	-1	ERHP2	havana	ERHP2
ENSG00000287745		lncRNA	6	54190206	54190709	1		havana_tagene	NO_NAME_12089
ENSG00000299981		lncRNA	6	54300840	54303174	-1		havana_tagene	NO_NAME_12587
ENSG00000137251	TINAG	protein_coding	6	54307859	54390142	1	TINAG	ensembl_havana	TINAG
ENSG00000228231	TINAG-AS1	lncRNA	6	54365335	54369971	-1	TINAG-AS1	havana	TINAG-AS1
ENSG00000213335	CLNS1AP1	processed_pseudogene	6	54485169	54485850	-1	CLNS1AP1	havana	CLNS1AP1
ENSG00000299445		lncRNA	6	54515554	54801868	-1		havana_tagene	NO_NAME_12540
ENSG00000216347	RPL10P10	processed_pseudogene	6	54602487	54603150	-1	RPL10P10	havana	RPL10P10
ENSG00000220773	RPSAP44	processed_pseudogene	6	54624605	54625488	1	RPSAP44	havana	RPSAP44
ENSG00000299464		lncRNA	6	54664893	54667848	1		havana_tagene	NO_NAME_12542
ENSG00000220635	KRASP1	processed_pseudogene	6	54770583	54771134	1	KRASP1	havana	KRASP1
ENSG00000251946	RNU6-1023P	snRNA	6	54786387	54786492	1	RNU6-1023P	ensembl	RNU6-1023P
ENSG00000224984		lncRNA	6	54838165	54848067	-1		havana	NO_NAME_12508
ENSG00000168143	FAM83B	protein_coding	6	54846771	54945099	1	FAM83B	ensembl_havana	FAM83B
ENSG00000261116		lncRNA	6	54943167	54945099	1		havana	NO_NAME_11712
ENSG00000137252	HCRTR2	protein_coding	6	55106460	55282617	1	HCRTR2	ensembl_havana	HCRTR2
ENSG00000187871	GFRAL	protein_coding	6	55327469	55402493	1	GFRAL	ensembl_havana	GFRAL
ENSG00000146151	HMGCLL1	protein_coding	6	55434368	55579197	-1	HMGCLL1	ensembl_havana	HMGCLL1
ENSG00000296793		lncRNA	6	55451657	55490187	1		havana_tagene	NO_NAME_12349
ENSG00000220725		processed_pseudogene	6	55680642	55681021	-1		havana	NO_NAME_11740
ENSG00000112175	BMP5	protein_coding	6	55753653	55875595	-1	BMP5	ensembl_havana	BMP5
ENSG00000309960		lncRNA	6	55884948	55889333	1		havana_tagene	NO_NAME_13326
ENSG00000214604	NPM1P36	processed_pseudogene	6	55939790	55940624	-1	NPM1P36	havana	NPM1P36
ENSG00000308036		lncRNA	6	55951403	55952112	1		havana_tagene	NO_NAME_13163
ENSG00000302167		lncRNA	6	55958340	56017520	1		havana_tagene	NO_NAME_12753
ENSG00000124749	COL21A1	protein_coding	6	56056590	56394094	-1	COL21A1	ensembl_havana	COL21A1
ENSG00000219095	DHFRP6	processed_pseudogene	6	56276529	56276796	-1	DHFRP6	havana	DHFRP6
ENSG00000227602		lncRNA	6	56331788	56332117	-1		havana	NO_NAME_11901
ENSG00000309441		lncRNA	6	56414537	56432559	-1		havana_tagene	NO_NAME_13468
ENSG00000220666	RCC2P7	transcribed_processed_pseudogene	6	56431950	56433213	-1	RCC2P7	havana	RCC2P7
ENSG00000151914	DST	protein_coding	6	56457987	56954830	-1	DST	ensembl_havana	DST
ENSG00000231441	DST-AS1	lncRNA	6	56843928	56864338	1	DST-AS1	havana	DST-AS1
ENSG00000216854	RPL17P26	processed_pseudogene	6	56871191	56871743	1	RPL17P26	havana	RPL17P26
ENSG00000200224	RNU6-626P	snRNA	6	56945730	56945836	1	RNU6-626P	ensembl	RNU6-626P
ENSG00000151917	BEND6	protein_coding	6	56954924	57027832	1	BEND6	ensembl_havana	BEND6
ENSG00000219790	OSTCP6	processed_pseudogene	6	56975606	56976062	-1	OSTCP6	havana	OSTCP6
ENSG00000218980	FTH1P15	processed_pseudogene	6	57004520	57004799	1	FTH1P15	havana	FTH1P15
ENSG00000276576	MRPL30P1	processed_pseudogene	6	57029521	57029988	1	MRPL30P1	havana	MRPL30P1
ENSG00000168116	KIAA1586	protein_coding	6	57046532	57059041	1	KIAA1586	ensembl_havana	KIAA1586
ENSG00000112200	ZNF451	protein_coding	6	57086844	57170305	1	ZNF451	ensembl_havana	ZNF451
ENSG00000226803	ZNF451-AS1	lncRNA	6	57114894	57174236	-1	ZNF451-AS1	havana	ZNF451-AS1
ENSG00000112208	BAG2	protein_coding	6	57172319	57189833	1	BAG2	ensembl_havana	BAG2
ENSG00000307695		lncRNA	6	57172915	57174290	1		havana_tagene	NO_NAME_13138
ENSG00000112210	RAB23	protein_coding	6	57186992	57222848	-1	RAB23	ensembl_havana	RAB23
ENSG00000146143	PRIM2	protein_coding	6	57314805	57646855	1	PRIM2	ensembl_havana	PRIM2
ENSG00000212017	MIR548U	miRNA	6	57390132	57390212	1	MIR548U	mirbase	MIR548U
ENSG00000266579		lncRNA	6	57493855	57497691	1		havana	NO_NAME_11646
ENSG00000308630		lncRNA	6	57794820	57798591	-1		havana_tagene	NO_NAME_13207
ENSG00000306225		lncRNA	6	57810984	57822993	-1		havana_tagene	NO_NAME_13037
ENSG00000309544		lncRNA	6	57823569	57870747	1		havana_tagene	NO_NAME_13287
ENSG00000290555	LINC00680	lncRNA	6	57855890	57961501	-1	LINC00680	havana	LINC00680_1
ENSG00000271761		lncRNA	6	57902609	57903148	-1		havana	NO_NAME_13431
ENSG00000239650	GUSBP4	transcribed_unprocessed_pseudogene	6	57919784	57930291	-1	GUSBP4	havana	GUSBP4
ENSG00000309608		lncRNA	6	57920448	57920935	1		havana_tagene	NO_NAME_13429
ENSG00000218189	POM121L14P	processed_pseudogene	6	57937458	57939015	1	POM121L14P	havana	POM121L14P
ENSG00000215190	LINC00680	transcribed_unprocessed_pseudogene	6	57959029	57961345	-1	LINC00680	havana	LINC00680
ENSG00000225096		lncRNA	6	57961438	58438364	1		havana	NO_NAME_13070
ENSG00000214563	GAPDHP15	processed_pseudogene	6	57967687	57968661	-1	GAPDHP15	havana	GAPDHP15
ENSG00000306653		lncRNA	6	57972499	57975299	-1		havana_tagene	NO_NAME_13430
ENSG00000306628		lncRNA	6	58033582	58038386	-1		havana_tagene	NO_NAME_13073
ENSG00000216687		processed_pseudogene	6	58071720	58073134	-1		havana	NO_NAME_11620
ENSG00000214561	RBBP4P4	processed_pseudogene	6	58119741	58121029	-1	RBBP4P4	havana	RBBP4P4
ENSG00000275046		processed_pseudogene	6	58386799	58386961	1		havana	NO_NAME_11625
ENSG00000283453	PRIM2BP	transcribed_unprocessed_pseudogene	6	60281444	60544955	1	PRIM2BP	havana	PRIM2BP
ENSG00000290597		lncRNA	6	60353963	60546660	1		havana	NO_NAME_13007
ENSG00000277172	GAPDHP41	processed_pseudogene	6	60719222	60720196	-1	GAPDHP41	havana	GAPDHP41
ENSG00000275773		lncRNA	6	60723148	60723898	1		havana	NO_NAME_11666
ENSG00000309485		lncRNA	6	60737592	60740476	1		havana_tagene	NO_NAME_13284
ENSG00000296877		lncRNA	6	60784952	60789768	-1		havana_tagene	NO_NAME_12357
ENSG00000287598		lncRNA	6	60789805	60942327	1		havana_tagene	NO_NAME_12376
ENSG00000274844		processed_pseudogene	6	60826185	60826533	-1		havana	NO_NAME_11618
ENSG00000306002		lncRNA	6	60864195	60872402	-1		havana_tagene	NO_NAME_13022
ENSG00000276290	RBBP4P3	processed_pseudogene	6	60873360	60874642	-1	RBBP4P3	havana	RBBP4P3
ENSG00000220030		processed_pseudogene	6	61240898	61241311	1		havana	NO_NAME_11624
ENSG00000112232	KHDRBS2	protein_coding	6	61630234	62286225	-1	KHDRBS2	ensembl_havana	KHDRBS2
ENSG00000287679		lncRNA	6	61870097	61893882	1		havana_tagene	NO_NAME_11819
ENSG00000304042		lncRNA	6	62286352	62289369	1		havana_tagene	NO_NAME_12888
ENSG00000216859	DHFRP5	processed_pseudogene	6	62460940	62461503	-1	DHFRP5	havana	DHFRP5
ENSG00000217067		unprocessed_pseudogene	6	62547427	62548272	1		havana	NO_NAME_11679
ENSG00000262566		processed_pseudogene	6	62611153	62611327	-1		havana	NO_NAME_11686
ENSG00000217477		processed_pseudogene	6	63193072	63193630	-1		havana	NO_NAME_12119
ENSG00000198225	FKBP1C	protein_coding	6	63211469	63213027	1	FKBP1C	havana	FKBP1C
ENSG00000219940	SPTLC1P3	processed_pseudogene	6	63227485	63227743	1	SPTLC1P3	havana	SPTLC1P3
ENSG00000218520		processed_pseudogene	6	63229087	63230110	-1		havana	NO_NAME_12120
ENSG00000146166	LGSN	protein_coding	6	63275951	63319983	-1	LGSN	ensembl_havana	LGSN
ENSG00000306614		lncRNA	6	63308049	63321524	1		havana_tagene	NO_NAME_13071
ENSG00000289911		lncRNA	6	63350313	63566230	-1		havana_tagene	NO_NAME_13539
ENSG00000218617		processed_pseudogene	6	63392222	63392606	1		havana	NO_NAME_13540
ENSG00000218274		unprocessed_pseudogene	6	63395007	63397106	-1		havana	NO_NAME_13541
ENSG00000307400		lncRNA	6	63395407	63404209	1		havana_tagene	NO_NAME_13542
ENSG00000218048		unprocessed_pseudogene	6	63440766	63443580	1		havana	NO_NAME_13543
ENSG00000225121	EEF1B2P5	unprocessed_pseudogene	6	63480134	63481876	1	EEF1B2P5	havana	EEF1B2P5
ENSG00000307414		lncRNA	6	63516565	63517005	1		havana_tagene	NO_NAME_13544
ENSG00000112245	PTP4A1	protein_coding	6	63521746	63583588	1	PTP4A1	ensembl_havana	PTP4A1
ENSG00000213312	RPL7AP34	transcribed_processed_pseudogene	6	63548708	63549508	-1	RPL7AP34	havana	RPL7AP34
ENSG00000266680		lncRNA	6	63571005	63572408	-1		havana	NO_NAME_13545
ENSG00000285976		protein_coding	6	63572480	63583588	1		havana	NO_NAME_11592
ENSG00000262651		processed_pseudogene	6	63612761	63612903	-1		havana	NO_NAME_13546
ENSG00000213309	RPL9P18	processed_pseudogene	6	63615827	63616361	-1	RPL9P18	havana	RPL9P18
ENSG00000118482	PHF3	protein_coding	6	63635802	63779336	1	PHF3	ensembl_havana	PHF3
ENSG00000188107	EYS	protein_coding	6	63719980	65707226	-1	EYS	ensembl_havana	EYS
ENSG00000218813		processed_pseudogene	6	63797189	63798031	1		havana	NO_NAME_13547
ENSG00000236345	SCAT8	lncRNA	6	63805797	63822975	1	SCAT8	havana	SCAT8
ENSG00000219653	GCNT1P4	processed_pseudogene	6	63857441	63857769	1	GCNT1P4	havana	GCNT1P4
ENSG00000232120		lncRNA	6	64377795	64412779	1		havana	NO_NAME_11641
ENSG00000217811	HNRNPDP2	processed_pseudogene	6	64631205	64631682	-1	HNRNPDP2	havana	HNRNPDP2
ENSG00000293117		lncRNA	6	64676659	64733669	-1		havana	NO_NAME_12305
ENSG00000243828		transcribed_processed_pseudogene	6	64733199	64733837	-1		havana	NO_NAME_12098
ENSG00000308351		lncRNA	6	64893123	64916496	1		havana_tagene	NO_NAME_13187
ENSG00000214558	ZC3H11C	protein_coding	6	65301476	65306574	1	ZC3H11C	havana	ZC3H11C
ENSG00000293867		lncRNA	6	65787883	65788581	1		havana_tagene	NO_NAME_13439
ENSG00000220483	SLC25A51P1	transcribed_processed_pseudogene	6	65788417	65789287	1	SLC25A51P1	havana	SLC25A51P1
ENSG00000233859	ADH5P4	processed_pseudogene	6	65836930	65838039	-1	ADH5P4	havana	ADH5P4
ENSG00000304165		lncRNA	6	65849396	65927324	-1		havana_tagene	NO_NAME_12894
ENSG00000298056		lncRNA	6	65938293	65940728	1		havana_tagene	NO_NAME_12444
ENSG00000309260		lncRNA	6	66010557	66176433	1		havana_tagene	NO_NAME_13258
ENSG00000309275		lncRNA	6	66050787	66060340	-1		havana_tagene	NO_NAME_13259
ENSG00000218890	NUFIP1P1	processed_pseudogene	6	66093431	66094909	-1	NUFIP1P1	havana	NUFIP1P1
ENSG00000309285		lncRNA	6	66100260	66101367	-1		havana_tagene	NO_NAME_13260
ENSG00000310429		lncRNA	6	66222166	66241275	1		havana_tagene	NO_NAME_13357
ENSG00000305716		lncRNA	6	66622818	66657119	1		havana_tagene	NO_NAME_13005
ENSG00000270521		processed_pseudogene	6	66710242	66710827	-1		havana	NO_NAME_11632
ENSG00000238949	RNU7-66P	snRNA	6	66728843	66728904	-1	RNU7-66P	ensembl	RNU7-66P
ENSG00000307068		lncRNA	6	66852248	66889824	1		havana_tagene	NO_NAME_13090
ENSG00000304264		lncRNA	6	67200432	67202505	1		havana_tagene	NO_NAME_12908
ENSG00000212229		snoRNA	6	67210408	67210480	-1		ensembl	NO_NAME_11770
ENSG00000295119		lncRNA	6	67275158	67291878	-1		havana_tagene	NO_NAME_12249
ENSG00000271111		processed_pseudogene	6	67456346	67457250	-1		havana	NO_NAME_11684
ENSG00000251965	RNA5SP208	rRNA_pseudogene	6	67467231	67467308	-1	RNA5SP208	ensembl	RNA5SP208
ENSG00000201015	RNU6-280P	snRNA	6	67546651	67546754	1	RNU6-280P	ensembl	RNU6-280P
ENSG00000206672		misc_RNA	6	67625356	67625464	1	Y_RNA	ensembl	NO_NAME_11772
ENSG00000286680		lncRNA	6	67875859	67998751	1		havana_tagene	NO_NAME_12901
